,Subject,Subject_L,ImagePath,DateTime,Hour,TimeBin,TimeBin_L,Model,Model_L,FocalLengthIn35mmFilm,ExposureProgram,ExposureBiasValue,Flash,Dof,FNumber,Av,ExposureTime,Tv,ISOSpeedRatings,Sv,Bv,BrightnessBin,BrightnessBin_L
9325,SomeBaby,4,C:\Users\shera\Pictures\2018\180330-DC-Easter-Zak\180402-DC-Easter_095310.jpg,2018-04-02 09:53:10,9.0,Morning,3,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.01667,5.907,241.0,6.269,1.638,Dusk,1
9326,SomeBaby,4,C:\Users\shera\Pictures\2018\180330-DC-Easter-Zak\180402-DC-Easter_095315.jpg,2018-04-02 09:53:15,9.0,Morning,3,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.01667,5.907,202.0,6.014,1.893,Dusk,1
9327,SomeBaby,4,C:\Users\shera\Pictures\2018\180330-DC-Easter-Zak\180402-DC-Easter_095317.jpg,2018-04-02 09:53:17,9.0,Morning,3,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.01667,5.907,287.0,6.521,1.386,Dusk,1
9328,SomeBaby,4,C:\Users\shera\Pictures\2018\180330-DC-Easter-Zak\180402-DC-Easter_095320.jpg,2018-04-02 09:53:20,9.0,Morning,3,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.01667,5.907,314.0,6.651,1.256,Dusk,1
9329,SomeBaby,4,C:\Users\shera\Pictures\2018\180330-DC-Easter-Zak\180402-DC-Easter_095328.jpg,2018-04-02 09:53:28,9.0,Morning,3,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.01667,5.907,263.0,6.395,1.512,Dusk,1
9330,SomeBaby,4,C:\Users\shera\Pictures\2018\180330-DC-Easter-Zak\180402-DC-Easter_103155.jpg,2018-04-02 10:31:55,10.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00834,6.906,301.0,6.59,2.316,Dusk,1
9331,SomeBaby,4,C:\Users\shera\Pictures\2018\180330-DC-Easter-Zak\180402-DC-Easter_103158.jpg,2018-04-02 10:31:58,10.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00834,6.906,275.0,6.459,2.447,Dusk,1
9332,SomeBaby,4,C:\Users\shera\Pictures\2018\180330-DC-Easter-Zak\180402-DC-Easter_103201.jpg,2018-04-02 10:32:01,10.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00834,6.906,275.0,6.459,2.447,Dusk,1
9333,SomeBaby,4,C:\Users\shera\Pictures\2018\180330-DC-Easter-Zak\180402-DC-Easter_104658.jpg,2018-04-02 10:46:58,10.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00834,6.906,199.0,5.993,2.913,Dusk,1
9334,SomeBaby,4,C:\Users\shera\Pictures\2018\180330-DC-Easter-Zak\180402-DC-Easter_104700.jpg,2018-04-02 10:47:00,10.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00834,6.906,113.0,5.176,3.73,Dusk,1
9335,SomeBaby,4,C:\Users\shera\Pictures\2018\180330-DC-Easter-Zak\180402-DC-Easter_104703.jpg,2018-04-02 10:47:03,10.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00834,6.906,152.0,5.604,3.302,Dusk,1
9336,SomeBaby,4,C:\Users\shera\Pictures\2018\180330-DC-Easter-Zak\180402-DC-Easter_104705.jpg,2018-04-02 10:47:05,10.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00834,6.906,187.0,5.903,3.003,Dusk,1
9337,SomeBaby,4,C:\Users\shera\Pictures\2018\180330-DC-Easter-Zak\180402-DC-Easter_104707.jpg,2018-04-02 10:47:07,10.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00834,6.906,95.0,4.926,3.98,Dusk,1
9338,SomeBaby,4,C:\Users\shera\Pictures\2018\180330-DC-Easter-Zak\180402-DC-Easter_104710.jpg,2018-04-02 10:47:10,10.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00834,6.906,199.0,5.993,2.913,Dusk,1
9340,SomeBaby,4,C:\Users\shera\Pictures\2018\180330-DC-Easter-Zak\180402-DC-Easter_110530.jpg,2018-04-02 11:05:30,11.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00834,6.906,159.0,5.669,3.237,Dusk,1
9341,SomeBaby,4,C:\Users\shera\Pictures\2018\180330-DC-Easter-Zak\180402-DC-Easter_110542.jpg,2018-04-02 11:05:42,11.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00834,6.906,162.0,5.696,3.21,Dusk,1
9342,SomeBaby,4,C:\Users\shera\Pictures\2018\180330-DC-Easter-Zak\180402-DC-Easter_110545.jpg,2018-04-02 11:05:45,11.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00834,6.906,155.0,5.632,3.274,Dusk,1
9343,SomeBaby,4,C:\Users\shera\Pictures\2018\180330-DC-Easter-Zak\180402-DC-Easter_110632.jpg,2018-04-02 11:06:32,11.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00834,6.906,120.0,5.263,3.643,Dusk,1
9344,SomeBaby,4,C:\Users\shera\Pictures\2018\180330-DC-Easter-Zak\180402-DC-Easter_110634.jpg,2018-04-02 11:06:34,11.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00834,6.906,113.0,5.176,3.73,Dusk,1
9345,SomeBaby,4,C:\Users\shera\Pictures\2018\180330-DC-Easter-Zak\180402-DC-Easter_110706.jpg,2018-04-02 11:07:06,11.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00284,8.46,55.0,4.138,6.322,Weak Sun,5
9349,SomeBaby,4,C:\Users\shera\Pictures\2018\180330-DC-Easter-Zak\180402-DC-Easter_110857.jpg,2018-04-02 11:08:57,11.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.01667,5.907,333.0,6.736,1.171,Dusk,1
9350,SomeBaby,4,C:\Users\shera\Pictures\2018\180330-DC-Easter-Zak\180402-DC-Easter_110859.jpg,2018-04-02 11:08:59,11.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.01667,5.907,399.0,6.996,0.911,Dusk,1
9351,SomeBaby,4,C:\Users\shera\Pictures\2018\180330-DC-Easter-Zak\180402-DC-Easter_110901.jpg,2018-04-02 11:09:01,11.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.01667,5.907,288.0,6.526,1.381,Dusk,1
9353,SomeBaby,4,C:\Users\shera\Pictures\2018\180330-DC-Easter-Zak\180402-DC-Easter_115918.jpg,2018-04-02 11:59:18,11.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.025,5.322,414.0,7.05,0.272,Dusk,1
9354,SomeBaby,4,C:\Users\shera\Pictures\2018\180330-DC-Easter-Zak\180402-DC-Easter_115921.jpg,2018-04-02 11:59:21,11.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.025,5.322,389.0,6.96,0.362,Dusk,1
9355,SomeBaby,4,C:\Users\shera\Pictures\2018\180330-DC-Easter-Zak\180402-DC-Easter_115926.jpg,2018-04-02 11:59:26,11.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.025,5.322,424.0,7.084,0.238,Dusk,1
9356,SomeBaby,4,C:\Users\shera\Pictures\2018\180330-DC-Easter-Zak\180402-DC-Easter_122721.jpg,2018-04-02 12:27:21,12.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00834,6.906,190.0,5.926,2.98,Dusk,1
9357,SomeBaby,4,C:\Users\shera\Pictures\2018\180330-DC-Easter-Zak\180402-DC-Easter_123417.jpg,2018-04-02 12:34:17,12.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00834,6.906,62.0,4.31,4.596,Dusk,1
9358,SomeBaby,4,C:\Users\shera\Pictures\2018\180330-DC-Easter-Zak\180402-DC-Easter_123423.jpg,2018-04-02 12:34:23,12.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00606,7.366,66.0,4.401,4.965,Dusk,1
9359,SomeBaby,4,C:\Users\shera\Pictures\2018\180330-DC-Easter-Zak\180402-DC-Easter_123429.jpg,2018-04-02 12:34:29,12.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00834,6.906,119.0,5.251,3.655,Dusk,1
9360,SomeBaby,4,C:\Users\shera\Pictures\2018\180330-DC-Easter-Zak\180402-DC-Easter_123434.jpg,2018-04-02 12:34:34,12.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00526,7.571,97.0,4.956,4.615,Dusk,1
9361,SomeBaby,4,C:\Users\shera\Pictures\2018\180330-DC-Easter-Zak\180402-DC-Easter_123435.jpg,2018-04-02 12:34:35,12.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00679,7.202,53.0,4.084,5.118,Weak Sun,5
9362,SomeBaby,4,C:\Users\shera\Pictures\2018\180330-DC-Easter-Zak\180402-DC-Easter_123439.jpg,2018-04-02 12:34:39,12.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.0043,7.861,84.0,4.748,5.113,Weak Sun,5
9363,SomeBaby,4,C:\Users\shera\Pictures\2018\180330-DC-Easter-Zak\180402-DC-Easter_125220.jpg,2018-04-02 12:52:20,12.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00834,6.906,157.0,5.651,3.255,Dusk,1
9364,SomeBaby,4,C:\Users\shera\Pictures\2018\180330-DC-Easter-Zak\180402-DC-Easter_125223.jpg,2018-04-02 12:52:23,12.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00834,6.906,162.0,5.696,3.21,Dusk,1
9365,SomeBaby,4,C:\Users\shera\Pictures\2018\180330-DC-Easter-Zak\180402-DC-Easter_125343.jpg,2018-04-02 12:53:43,12.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00834,6.906,113.0,5.176,3.73,Dusk,1
9366,SomeBaby,4,C:\Users\shera\Pictures\2018\180330-DC-Easter-Zak\180402-DC-Easter_125344.jpg,2018-04-02 12:53:44,12.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00834,6.906,113.0,5.176,3.73,Dusk,1
9367,SomeBaby,4,C:\Users\shera\Pictures\2018\180330-DC-Easter-Zak\180402-DC-Easter_125352.jpg,2018-04-02 12:53:52,12.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00834,6.906,120.0,5.263,3.643,Dusk,1
9368,SomeBaby,4,C:\Users\shera\Pictures\2018\180330-DC-Easter-Zak\180402-DC-Easter_125359.jpg,2018-04-02 12:53:59,12.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00573,7.447,50.0,4.0,5.447,Weak Sun,5
9369,SomeBaby,4,C:\Users\shera\Pictures\2018\180330-DC-Easter-Zak\180402-DC-Easter_141236.jpg,2018-04-02 14:12:36,14.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.01667,5.907,180.0,5.848,2.059,Dusk,1
9370,SomeBaby,4,C:\Users\shera\Pictures\2018\180330-DC-Easter-Zak\180402-DC-Easter_141238.jpg,2018-04-02 14:12:38,14.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00834,6.906,148.0,5.566,3.34,Dusk,1
9371,SomeBaby,4,C:\Users\shera\Pictures\2018\180330-DC-Easter-Zak\180402-DC-Easter_142309.jpg,2018-04-02 14:23:09,14.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00269,8.538,50.0,4.0,6.538,Weak Sun,5
9372,SomeBaby,4,C:\Users\shera\Pictures\2018\180330-DC-Easter-Zak\180402-DC-Easter_142326.jpg,2018-04-02 14:23:26,14.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.0074,7.078,50.0,4.0,5.078,Weak Sun,5
9373,SomeBaby,4,C:\Users\shera\Pictures\2018\180330-DC-Easter-Zak\180402-DC-Easter_143318.jpg,2018-04-02 14:33:18,14.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.01667,5.907,463.0,7.211,0.696,Dusk,1
9374,SomeBaby,4,C:\Users\shera\Pictures\2018\180330-DC-Easter-Zak\180402-DC-Easter_143322.jpg,2018-04-02 14:33:22,14.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.01667,5.907,387.0,6.952,0.955,Dusk,1
9375,SomeBaby,4,C:\Users\shera\Pictures\2018\180330-DC-Easter-Zak\180402-DC-Easter_143905.jpg,2018-04-02 14:39:05,14.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00834,6.906,223.0,6.157,2.749,Dusk,1
9376,SomeBaby,4,C:\Users\shera\Pictures\2018\180330-DC-Easter-Zak\180402-DC-Easter_143913.jpg,2018-04-02 14:39:13,14.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.01667,5.907,227.0,6.183,1.724,Dusk,1
9377,SomeBaby,4,C:\Users\shera\Pictures\2018\180330-DC-Easter-Zak\180402-DC-Easter_144532.jpg,2018-04-02 14:45:32,14.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00834,6.906,143.0,5.516,3.39,Dusk,1
9378,SomeBaby,4,C:\Users\shera\Pictures\2018\180330-DC-Easter-Zak\180402-DC-Easter_144537.jpg,2018-04-02 14:45:37,14.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00834,6.906,152.0,5.604,3.302,Dusk,1
9380,AllBaby,0,C:\Users\shera\Pictures\2018\180330-ZAK-10TH-MONTH\180402-Zak-10M_152026.jpg,2018-04-02 15:20:26,15.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.03333,4.907,544.0,7.444,-0.537,Indoor,3
9381,AllBaby,0,C:\Users\shera\Pictures\2018\180330-ZAK-10TH-MONTH\180402-Zak-10M_152029.jpg,2018-04-02 15:20:29,15.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.025,5.322,626.0,7.646,-0.324,Indoor,3
9382,AllBaby,0,C:\Users\shera\Pictures\2018\180330-ZAK-10TH-MONTH\180402-Zak-10M_152032.jpg,2018-04-02 15:20:32,15.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.025,5.322,573.0,7.519,-0.197,Indoor,3
9383,AllBaby,0,C:\Users\shera\Pictures\2018\180330-ZAK-10TH-MONTH\180402-Zak-10M_152034.jpg,2018-04-02 15:20:34,15.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.025,5.322,573.0,7.519,-0.197,Indoor,3
9384,AllBaby,0,C:\Users\shera\Pictures\2018\180330-ZAK-10TH-MONTH\180402-Zak-10M_152037.jpg,2018-04-02 15:20:37,15.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.025,5.322,608.0,7.604,-0.282,Indoor,3
9385,AllBaby,0,C:\Users\shera\Pictures\2018\180330-ZAK-10TH-MONTH\180402-Zak-10M_152041.jpg,2018-04-02 15:20:41,15.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.025,5.322,608.0,7.604,-0.282,Indoor,3
9390,AllBaby,0,C:\Users\shera\Pictures\2018\180330-ZAK-10TH-MONTH\180402-Zak-10M_153143.jpg,2018-04-02 15:31:43,15.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.03333,4.907,983.0,8.297,-1.39,Indoor,3
9391,AllBaby,0,C:\Users\shera\Pictures\2018\180330-ZAK-10TH-MONTH\180402-Zak-10M_153144.jpg,2018-04-02 15:31:44,15.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.03333,4.907,945.0,8.24,-1.333,Indoor,3
9392,AllBaby,0,C:\Users\shera\Pictures\2018\180330-ZAK-10TH-MONTH\180402-Zak-10M_153146.jpg,2018-04-02 15:31:47,15.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.03333,4.907,849.0,8.086,-1.179,Indoor,3
9393,AllBaby,0,C:\Users\shera\Pictures\2018\180330-ZAK-10TH-MONTH\180402-Zak-10M_153205.jpg,2018-04-02 15:32:05,15.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.03333,4.907,776.0,7.956,-1.049,Indoor,3
9394,AllBaby,0,C:\Users\shera\Pictures\2018\180330-ZAK-10TH-MONTH\180402-Zak-10M_153209.jpg,2018-04-02 15:32:09,15.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.04167,4.585,1171.0,8.55,-1.965,Indoor,3
9395,AllBaby,0,C:\Users\shera\Pictures\2018\180330-ZAK-10TH-MONTH\180402-Zak-10M_153210.jpg,2018-04-02 15:32:10,15.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.03333,4.907,1246.0,8.639,-1.732,Indoor,3
9396,AllBaby,0,C:\Users\shera\Pictures\2018\180330-ZAK-10TH-MONTH\180402-Zak-10M_153225.jpg,2018-04-02 15:32:25,15.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.03333,4.907,849.0,8.086,-1.179,Indoor,3
9397,AllBaby,0,C:\Users\shera\Pictures\2018\180330-ZAK-10TH-MONTH\180402-Zak-10M_153233.jpg,2018-04-02 15:32:33,15.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.03333,4.907,907.0,8.181,-1.274,Indoor,3
9398,AllBaby,0,C:\Users\shera\Pictures\2018\180330-ZAK-10TH-MONTH\180402-Zak-10M_153245.jpg,2018-04-02 15:32:45,15.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.03333,4.907,1273.0,8.67,-1.763,Indoor,3
9399,AllBaby,0,C:\Users\shera\Pictures\2018\180330-ZAK-10TH-MONTH\180402-Zak-10M_153739.jpg,2018-04-02 15:37:39,15.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.03333,4.907,1120.0,8.485,-1.578,Indoor,3
9400,AllBaby,0,C:\Users\shera\Pictures\2018\180330-ZAK-10TH-MONTH\180402-Zak-10M_153744.jpg,2018-04-02 15:37:44,15.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.04167,4.585,1089.0,8.445,-1.86,Indoor,3
9401,AllBaby,0,C:\Users\shera\Pictures\2018\180330-ZAK-10TH-MONTH\180402-Zak-10M_153748.jpg,2018-04-02 15:37:48,15.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.04167,4.585,1089.0,8.445,-1.86,Indoor,3
9402,AllBaby,0,C:\Users\shera\Pictures\2018\180330-ZAK-10TH-MONTH\180402-Zak-10M_153757.jpg,2018-04-02 15:37:57,15.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.03333,4.907,1287.0,8.686,-1.779,Indoor,3
9403,AllBaby,0,C:\Users\shera\Pictures\2018\180330-ZAK-10TH-MONTH\180402-Zak-10M_153758.jpg,2018-04-02 15:37:58,15.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.03333,4.907,1386.0,8.793,-1.886,Indoor,3
9404,AllBaby,0,C:\Users\shera\Pictures\2018\180330-ZAK-10TH-MONTH\180402-Zak-10M_154433.jpg,2018-04-02 15:44:33,15.0,Daytime,0,Pixel XL,2,25.0,2.0,0.0,0.0,10.89039997645066,2.4,2.526,0.03333,4.907,125.0,5.322,2.111,Dusk,1
9405,AllBaby,0,C:\Users\shera\Pictures\2018\180330-ZAK-10TH-MONTH\180402-Zak-10M_185714.jpg,2018-04-02 18:57:14,18.0,Evening,1,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.04167,4.585,1192.0,8.575,-1.99,Indoor,3
9406,AllBaby,0,C:\Users\shera\Pictures\2018\180330-ZAK-10TH-MONTH\180403-Zak-10M_073830.jpg,2018-04-03 07:38:30,7.0,LateNight,2,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.03333,4.907,711.0,7.83,-0.923,Indoor,3
9407,AllBaby,0,C:\Users\shera\Pictures\2018\180330-ZAK-10TH-MONTH\180403-Zak-10M_073835.jpg,2018-04-03 07:38:35,7.0,LateNight,2,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.025,5.322,646.0,7.692,-0.37,Indoor,3
9408,AllBaby,0,C:\Users\shera\Pictures\2018\180330-ZAK-10TH-MONTH\180403-Zak-10M_073845.jpg,2018-04-03 07:38:45,7.0,LateNight,2,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.025,5.322,626.0,7.646,-0.324,Indoor,3
9409,AllBaby,0,C:\Users\shera\Pictures\2018\180330-ZAK-10TH-MONTH\180403-Zak-10M_073851.jpg,2018-04-03 07:38:51,7.0,LateNight,2,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.025,5.322,378.0,6.918,0.404,Dusk,1
9410,AllBaby,0,C:\Users\shera\Pictures\2018\180330-ZAK-10TH-MONTH\180403-Zak-10M_093152.jpg,2018-04-03 09:31:52,9.0,Morning,3,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.01667,5.907,215.0,6.104,1.803,Dusk,1
9411,AllBaby,0,C:\Users\shera\Pictures\2018\180330-ZAK-10TH-MONTH\180403-Zak-10M_093200.jpg,2018-04-03 09:32:00,9.0,Morning,3,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.01667,5.907,306.0,6.614,1.293,Dusk,1
9412,AllBaby,0,C:\Users\shera\Pictures\2018\180330-ZAK-10TH-MONTH\180403-Zak-10M_093202.jpg,2018-04-03 09:32:02,9.0,Morning,3,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00834,6.906,203.0,6.021,2.885,Dusk,1
9413,AllBaby,0,C:\Users\shera\Pictures\2018\180330-ZAK-10TH-MONTH\180403-Zak-10M_093207.jpg,2018-04-03 09:32:07,9.0,Morning,3,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00834,6.906,223.0,6.157,2.749,Dusk,1
9414,AllBaby,0,C:\Users\shera\Pictures\2018\180330-ZAK-10TH-MONTH\180403-Zak-10M_093211.jpg,2018-04-03 09:32:11,9.0,Morning,3,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.01667,5.907,306.0,6.614,1.293,Dusk,1
9415,AllBaby,0,C:\Users\shera\Pictures\2018\180330-ZAK-10TH-MONTH\180403-Zak-10M_093214.jpg,2018-04-03 09:32:14,9.0,Morning,3,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.01667,5.907,170.0,5.766,2.141,Dusk,1
9416,AllBaby,0,C:\Users\shera\Pictures\2018\180330-ZAK-10TH-MONTH\180403-Zak-10M_093217.jpg,2018-04-03 09:32:17,9.0,Morning,3,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00834,6.906,237.0,6.245,2.661,Dusk,1
9417,AllBaby,0,C:\Users\shera\Pictures\2018\180330-ZAK-10TH-MONTH\180403-Zak-10M_093219.jpg,2018-04-03 09:32:19,9.0,Morning,3,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00834,6.906,162.0,5.696,3.21,Dusk,1
9418,AllBaby,0,C:\Users\shera\Pictures\2018\180330-ZAK-10TH-MONTH\180403-Zak-10M_093221.jpg,2018-04-03 09:32:21,9.0,Morning,3,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00834,6.906,98.0,4.971,3.935,Dusk,1
9419,AllBaby,0,C:\Users\shera\Pictures\2018\180330-ZAK-10TH-MONTH\180403-Zak-10M_175037.jpg,2018-04-03 17:50:37,17.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.06667,3.907,1229.0,8.619,-2.712,Indoor,3
9420,AllBaby,0,C:\Users\shera\Pictures\2018\180330-ZAK-10TH-MONTH\180403-Zak-10M_175040.jpg,2018-04-03 17:50:40,17.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.06667,3.907,1427.0,8.835,-2.928,Indoor,3
9421,AllBaby,0,C:\Users\shera\Pictures\2018\180330-ZAK-10TH-MONTH\180403-Zak-10M_175042.jpg,2018-04-03 17:50:42,17.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.06667,3.907,1229.0,8.619,-2.712,Indoor,3
9422,AllBaby,0,C:\Users\shera\Pictures\2018\180330-ZAK-10TH-MONTH\180403-Zak-10M_175045.jpg,2018-04-03 17:50:45,17.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.06667,3.907,1125.0,8.492,-2.585,Indoor,3
9423,AllBaby,0,C:\Users\shera\Pictures\2018\180330-ZAK-10TH-MONTH\180403-Zak-10M_175051.jpg,2018-04-03 17:50:51,17.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.06667,3.907,1343.0,8.747,-2.84,Indoor,3
